Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images,
2024-07-21 0:35:00,00:35:00,CNR7172217032,Success,CID801052,Prime Plus,Varthur,Ramamurthy Nagar,252,55,null,null,No,null,124,UPI,48,3.1,3.3,#NAME?,
2024-07-22 8:23:00,08:23:00,CNR9368466461,Canceled by Customer,CID644541,Prime SUV,Cox Town,Ramamurthy Nagar,null,null,Driver is not moving towards pickup location,null,null,null,216,null,0,null,null,#NAME?,
2024-07-28 11:20:00,11:20:00,CNR3200763118,Success,CID224650,Prime Sedan,Kadugodi,Vijayanagar,154,75,null,null,No,null,481,Debit Card,12,4.3,3.1,#NAME?,
2024-07-14 2:33:00,02:33:00,CNR4898352125,Success,CID115061,Bike,Electronic City,HSR Layout,63,70,null,null,No,null,961,UPI,49,3.5,4.8,#NAME?,
2024-07-27 4:17:00,04:17:00,CNR4414553073,Success,CID532695,Prime Sedan,MG Road,Indiranagar,182,25,null,null,No,null,848,Cash,44,3.6,3.3,#NAME?,
2024-07-19 8:35:00,08:35:00,CNR5457285737,Canceled by Driver,CID964353,Bike,Varthur,Varthur,null,null,null,Customer was coughing/sick,null,null,342,null,0,null,null,#NAME?,
2024-07-04 23:50:00,23:50:00,CNR6338026385,Success,CID848692,Bike,Ulsoor,Padmanabhanagar,273,30,null,null,No,null,458,Cash,14,3.2,3.2,#NAME?,
2024-07-02 11:32:00,11:32:00,CNR6095846932,Success,CID499668,Bike,Malleshwaram,Yelahanka,252,50,null,null,No,null,131,UPI,39,4,3.5,#NAME?,
2024-07-13 23:20:00,23:20:00,CNR3729583944,Success,CID405506,Auto,Varthur,Indiranagar,259,145,null,null,No,null,191,Cash,16,4.2,4,#NAME?,
2024-07-03 13:53:00,13:53:00,CNR6085839240,Success,CID583234,Prime Plus,Majestic,Cox Town,112,145,null,null,No,null,758,UPI,10,4.3,3.3,#NAME?,
2024-07-27 23:20:00,23:20:00,CNR6462968883,Success,CID102290,Mini,Majestic,Jayanagar,294,145,null,null,No,null,855,Cash,33,3.4,4.3,#NAME?,
2024-07-06 21:06:00,21:06:00,CNR7958188729,Success,CID131463,Prime Plus,Rajajinagar,Whitefield,266,25,null,null,No,null,1940,Cash,29,3.3,4.7,#NAME?,
2024-07-05 5:16:00,05:16:00,CNR1649640630,Success,CID192757,Bike,Hulimavu,Whitefield,98,125,null,null,No,null,405,UPI,48,3.2,3.3,#NAME?,
2024-07-24 6:56:00,06:56:00,CNR3911387324,Driver Not Found,CID698476,Mini,Chickpet,JP Nagar,null,null,null,null,null,null,814,null,0,null,null,#NAME?,
2024-07-01 17:43:00,17:43:00,CNR1481361084,Success,CID292649,Prime Plus,Whitefield,BTM Layout,259,130,null,null,No,null,263,Cash,46,4.7,3.5,#NAME?,
2024-07-11 6:32:00,06:32:00,CNR1141162776,Success,CID666225,Prime SUV,Rajarajeshwari Nagar,Bellandur,287,35,null,null,No,null,945,UPI,32,4.5,3.9,#NAME?,
2024-07-13 8:05:00,08:05:00,CNR2873220057,Success,CID530595,Prime Plus,Indiranagar,Rajarajeshwari Nagar,245,145,null,null,No,null,148,Credit Card,4,3.4,4.5,#NAME?,
2024-07-27 6:04:00,06:04:00,CNR7012788588,Driver Not Found,CID796155,Prime Plus,Ulsoor,Koramangala,null,null,null,null,null,null,702,null,0,null,null,#NAME?,
2024-07-15 3:51:00,03:51:00,CNR3246223230,Success,CID126698,Prime SUV,Hosur Road,Langford Town,161,55,null,null,No,null,563,Cash,34,4.2,4.3,#NAME?,
2024-07-19 20:41:00,20:41:00,CNR2988540808,Driver Not Found,CID229953,Prime Sedan,Electronic City,Hosur Road,null,null,null,null,null,null,1890,null,0,null,null,#NAME?,
2024-07-21 4:04:00,04:04:00,CNR9548357563,Canceled by Customer,CID808628,Prime SUV,Padmanabhanagar,Bannerghatta Road,null,null,Wrong Address,null,null,null,684,null,0,null,null,#NAME?,
2024-07-09 15:13:00,15:13:00,CNR2065092555,Canceled by Driver,CID853008,Mini,Kengeri,Varthur,null,null,null,Customer was coughing/sick,null,null,188,null,0,null,null,#NAME?,
2024-07-21 14:28:00,14:28:00,CNR8498134965,Success,CID252701,Mini,Electronic City,BTM Layout,35,35,null,null,No,null,252,Cash,42,3.1,4.3,#NAME?,
2024-07-09 18:08:00,18:08:00,CNR1110777463,Success,CID414821,Prime Plus,Padmanabhanagar,Varthur,91,40,null,null,No,null,293,Cash,23,3.2,4.5,#NAME?,
2024-07-01 6:04:00,06:04:00,CNR6227520907,Success,CID627728,Prime Sedan,Tumkur Road,Hosur Road,112,120,null,null,No,null,2090,Cash,16,4.7,4.4,#NAME?,
2024-07-03 2:16:00,02:16:00,CNR6659074864,Success,CID986113,Prime Plus,Whitefield,Ulsoor,84,85,null,null,No,null,451,Cash,49,3.7,3.5,#NAME?,
2024-07-11 17:30:00,17:30:00,CNR2160320364,Driver Not Found,CID923678,Auto,Kammanahalli,Richmond Town,null,null,null,null,null,null,391,null,0,null,null,#NAME?,
2024-07-05 15:02:00,15:02:00,CNR9712785485,Canceled by Customer,CID776973,eBike,Koramangala,Basavanagudi,null,null,AC is Not working,null,null,null,652,null,0,null,null,#NAME?,
2024-07-25 8:14:00,08:14:00,CNR1323888797,Success,CID617895,Mini,MG Road,Langford Town,175,65,null,null,No,null,209,UPI,33,3.9,4.2,#NAME?,
2024-07-13 17:41:00,17:41:00,CNR8842476738,Success,CID155217,Prime Plus,Devanahalli,Whitefield,168,85,null,null,No,null,174,Cash,20,4.8,4.2,#NAME?,
2024-07-25 21:53:00,21:53:00,CNR9443719373,Success,CID655913,Mini,Jayanagar,Rajarajeshwari Nagar,308,40,null,null,Yes,Other Issue,268,UPI,3,4,3,#NAME?,
2024-07-11 11:22:00,11:22:00,CNR8317490048,Success,CID622208,Prime Sedan,Hulimavu,Sahakar Nagar,294,90,null,null,No,null,303,Cash,20,3.8,3.7,#NAME?,
2024-07-04 5:30:00,05:30:00,CNR6711766591,Success,CID698324,eBike,Langford Town,Kammanahalli,287,40,null,null,No,null,561,UPI,41,3,3.1,#NAME?,
2024-07-21 21:04:00,21:04:00,CNR2795187362,Driver Not Found,CID690921,Prime Plus,Chamarajpet,Hebbal,null,null,null,null,null,null,223,null,0,null,null,#NAME?,
2024-07-02 5:44:00,05:44:00,CNR1827424656,Canceled by Customer,CID915515,Prime Plus,Hosur Road,Sahakar Nagar,null,null,Change of plans,null,null,null,979,null,0,null,null,#NAME?,
2024-07-02 8:24:00,08:24:00,CNR9363554446,Canceled by Customer,CID295320,Prime Plus,Kadugodi,Mysore Road,null,null,Change of plans,null,null,null,867,null,0,null,null,#NAME?,
2024-07-06 4:44:00,04:44:00,CNR5132838593,Success,CID848082,Auto,Rajarajeshwari Nagar,Hennur,273,40,null,null,No,null,227,Cash,6,4.1,3,#NAME?,
2024-07-25 14:32:00,14:32:00,CNR9011565797,Driver Not Found,CID487905,Prime SUV,Hennur,KR Puram,null,null,null,null,null,null,959,null,0,null,null,#NAME?,
2024-07-17 16:21:00,16:21:00,CNR9046367338,Success,CID817145,Prime Plus,Rajarajeshwari Nagar,Basavanagudi,301,45,null,null,No,null,2710,Cash,32,3.9,3.9,#NAME?,
2024-07-17 3:43:00,03:43:00,CNR2800462480,Success,CID126956,Mini,Chamarajpet,Frazer Town,301,95,null,null,No,null,419,UPI,24,3.1,4.4,#NAME?,
2024-07-29 5:13:00,05:13:00,CNR3828743457,Canceled by Driver,CID858235,Auto,Hosur Road,Marathahalli,null,null,null,More than permitted people in there,null,null,402,null,0,null,null,#NAME?,
2024-07-15 7:54:00,07:54:00,CNR8126180185,Success,CID354272,Prime Plus,JP Nagar,Chickpet,42,35,null,null,No,null,425,Cash,23,4.2,3.1,#NAME?,
2024-07-18 12:25:00,12:25:00,CNR7400959853,Canceled by Customer,CID262567,Auto,Varthur,Hulimavu,null,null,Change of plans,null,null,null,427,null,0,null,null,#NAME?,
2024-07-06 22:53:00,22:53:00,CNR2641406135,Canceled by Customer,CID844796,Prime Plus,Rajarajeshwari Nagar,Yeshwanthpur,null,null,Driver is not moving towards pickup location,null,null,null,381,null,0,null,null,#NAME?,
2024-07-04 13:05:00,13:05:00,CNR8984755321,Canceled by Driver,CID636019,eBike,Kengeri,Langford Town,null,null,null,Customer related issue,null,null,165,null,0,null,null,#NAME?,
2024-07-08 0:08:00,00:08:00,CNR4377843261,Success,CID718229,Mini,Majestic,HSR Layout,210,25,null,null,No,null,303,UPI,46,4.3,3.8,#NAME?,
2024-07-14 13:45:00,13:45:00,CNR7860204233,Canceled by Driver,CID484922,Prime SUV,Ulsoor,Langford Town,null,null,null,Customer was coughing/sick,null,null,365,null,0,null,null,#NAME?,
2024-07-10 1:35:00,01:35:00,CNR6885856601,Success,CID566126,Bike,Rajajinagar,Hennur,203,95,null,null,No,null,889,Cash,46,3.4,4.1,#NAME?,
2024-07-13 23:51:00,23:51:00,CNR6472644236,Canceled by Driver,CID719885,Bike,BTM Layout,Marathahalli,null,null,null,Personal & Car related issue,null,null,190,null,0,null,null,#NAME?,
2024-07-14 14:52:00,14:52:00,CNR3596509355,Driver Not Found,CID859220,Bike,Electronic City,Koramangala,null,null,null,null,null,null,823,null,0,null,null,#NAME?,
2024-07-16 14:38:00,14:38:00,CNR4834462820,Success,CID809683,Mini,Marathahalli,Yeshwanthpur,217,30,null,null,No,null,2286,Cash,33,4.4,4.8,#NAME?,
2024-07-09 21:44:00,21:44:00,CNR4736862690,Success,CID418887,Auto,Rajarajeshwari Nagar,Marathahalli,203,25,null,null,No,null,153,Cash,7,4.4,5,#NAME?,
2024-07-13 6:47:00,06:47:00,CNR1841095251,Success,CID181005,eBike,Kammanahalli,Yeshwanthpur,91,60,null,null,No,null,361,UPI,20,3,3.5,#NAME?,
2024-07-08 9:42:00,09:42:00,CNR2007764280,Driver Not Found,CID864781,Auto,RT Nagar,RT Nagar,null,null,null,null,null,null,233,null,0,null,null,#NAME?,
2024-07-11 9:49:00,09:49:00,CNR3476334790,Canceled by Customer,CID753231,Bike,Bellandur,Hulimavu,null,null,Change of plans,null,null,null,196,null,0,null,null,#NAME?,
2024-07-16 16:04:00,16:04:00,CNR7097417389,Canceled by Customer,CID219686,Mini,Magadi Road,BTM Layout,null,null,Driver asked to cancel,null,null,null,102,null,0,null,null,#NAME?,
2024-07-01 6:02:00,06:02:00,CNR8825356676,Canceled by Customer,CID885310,Auto,Sahakar Nagar,Magadi Road,null,null,Driver is not moving towards pickup location,null,null,null,393,null,0,null,null,#NAME?,
2024-07-05 22:22:00,22:22:00,CNR9359917961,Success,CID764314,Prime Sedan,Yelahanka,Hosur Road,224,130,null,null,No,null,1491,Cash,7,3.7,4.5,#NAME?,
2024-07-14 8:42:00,08:42:00,CNR8969947017,Success,CID553491,Auto,Ramamurthy Nagar,Devanahalli,70,75,null,null,No,null,1995,UPI,10,3.5,3.7,#NAME?,
2024-07-23 5:57:00,05:57:00,CNR1618842978,Success,CID382914,Auto,KR Puram,Langford Town,217,85,null,null,No,null,388,Cash,7,3.1,3.1,#NAME?,
2024-07-01 18:04:00,18:04:00,CNR6929773812,Canceled by Customer,CID609490,Prime SUV,Sarjapur Road,Shivajinagar,null,null,AC is Not working,null,null,null,332,null,0,null,null,#NAME?,
2024-07-18 13:25:00,13:25:00,CNR3049746277,Success,CID104704,Prime Sedan,Bannerghatta Road,Yeshwanthpur,175,110,null,null,No,null,307,UPI,43,3.9,3.9,#NAME?,
2024-07-19 19:47:00,19:47:00,CNR7079672009,Success,CID809219,Mini,Nagarbhavi,Kengeri,77,75,null,null,No,null,600,UPI,20,3.1,4.4,#NAME?,
2024-07-24 23:13:00,23:13:00,CNR1373866324,Canceled by Customer,CID619139,Bike,Yeshwanthpur,Devanahalli,null,null,Driver asked to cancel,null,null,null,378,null,0,null,null,#NAME?,
2024-07-02 23:54:00,23:54:00,CNR4490021560,Canceled by Driver,CID187720,Bike,Sarjapur Road,Kengeri,null,null,null,Customer related issue,null,null,320,null,0,null,null,#NAME?,
2024-07-01 6:37:00,06:37:00,CNR4982925961,Canceled by Driver,CID460883,eBike,Chamarajpet,Rajarajeshwari Nagar,null,null,null,Customer related issue,null,null,749,null,0,null,null,#NAME?,
2024-07-28 3:31:00,03:31:00,CNR3494021200,Success,CID807589,eBike,Banashankari,Hebbal,238,40,null,null,No,null,2067,UPI,37,4.4,4.3,#NAME?,
2024-07-16 13:07:00,13:07:00,CNR1231740613,Success,CID953113,Bike,Kengeri,RT Nagar,112,95,null,null,No,null,678,Cash,47,4,3.5,#NAME?,
2024-07-28 15:35:00,15:35:00,CNR8096602726,Success,CID325820,Auto,Devanahalli,Bannerghatta Road,147,110,null,null,No,null,168,Cash,14,3.5,3.2,#NAME?,
2024-07-21 4:40:00,04:40:00,CNR3704121879,Success,CID219589,Bike,MG Road,Hosur Road,35,40,null,null,No,null,247,UPI,46,4.1,3.9,#NAME?,
2024-07-24 2:01:00,02:01:00,CNR6828745710,Canceled by Driver,CID968198,eBike,Malleshwaram,BTM Layout,null,null,null,Customer was coughing/sick,null,null,386,null,0,null,null,#NAME?,
2024-07-06 11:39:00,11:39:00,CNR7842853877,Success,CID992272,Prime SUV,Chickpet,Hebbal,182,65,null,null,No,null,174,UPI,49,4.2,4.3,#NAME?,
2024-07-20 8:48:00,08:48:00,CNR6445803425,Canceled by Customer,CID745317,Prime Sedan,Tumkur Road,Jayanagar,null,null,Driver is not moving towards pickup location,null,null,null,446,null,0,null,null,#NAME?,
2024-07-30 21:54:00,21:54:00,CNR8249312100,Success,CID434964,Prime SUV,BTM Layout,Majestic,301,130,null,null,No,null,265,Cash,17,3.9,4.7,#NAME?,
2024-07-04 15:42:00,15:42:00,CNR1582481969,Canceled by Customer,CID184860,eBike,Mysore Road,Langford Town,null,null,AC is Not working,null,null,null,826,null,0,null,null,#NAME?,
2024-07-28 6:57:00,06:57:00,CNR6864903774,Success,CID176322,Prime Sedan,Sahakar Nagar,Cox Town,280,135,null,null,No,null,116,UPI,40,3.4,3.6,#NAME?,
2024-07-20 2:40:00,02:40:00,CNR2877199638,Success,CID182192,eBike,Ramamurthy Nagar,Nagarbhavi,56,115,null,null,No,null,306,UPI,6,3.8,3.8,#NAME?,
2024-07-09 6:54:00,06:54:00,CNR3671628086,Canceled by Customer,CID916040,Auto,Chickpet,Varthur,null,null,Driver is not moving towards pickup location,null,null,null,830,null,0,null,null,#NAME?,
2024-07-12 17:15:00,17:15:00,CNR2002345482,Success,CID980273,eBike,Indiranagar,MG Road,287,75,null,null,No,null,763,Cash,27,3.6,4.2,#NAME?,
2024-07-29 16:44:00,16:44:00,CNR8960409688,Success,CID527493,Bike,Majestic,Basavanagudi,266,50,null,null,No,null,424,Cash,25,4.2,4.4,#NAME?,
2024-07-11 22:02:00,22:02:00,CNR8646176591,Success,CID584321,Prime Sedan,Kengeri,Vijayanagar,273,65,null,null,No,null,818,Cash,13,4.5,3.6,#NAME?,
2024-07-26 11:24:00,11:24:00,CNR5602943989,Canceled by Customer,CID345063,eBike,Padmanabhanagar,Vijayanagar,null,null,AC is Not working,null,null,null,1003,null,0,null,null,#NAME?,
2024-07-19 20:43:00,20:43:00,CNR9154630683,Success,CID974318,Auto,Langford Town,Varthur,56,55,null,null,No,null,392,Cash,1,3.7,4.1,#NAME?,
2024-07-23 7:43:00,07:43:00,CNR3065366414,Success,CID499754,Auto,Koramangala,Cox Town,189,100,null,null,No,null,215,Cash,9,3.4,3.1,#NAME?,
2024-07-14 3:33:00,03:33:00,CNR2519228876,Success,CID735753,Bike,Nagarbhavi,Sahakar Nagar,168,80,null,null,No,null,216,UPI,8,3.6,3.9,#NAME?,
2024-07-12 12:50:00,12:50:00,CNR3171599502,Driver Not Found,CID686377,Mini,Bannerghatta Road,Nagarbhavi,null,null,null,null,null,null,415,null,0,null,null,#NAME?,
2024-07-27 3:58:00,03:58:00,CNR7301311607,Canceled by Driver,CID303572,Auto,Hebbal,Sahakar Nagar,null,null,null,Customer related issue,null,null,154,null,0,null,null,#NAME?,
2024-07-25 9:42:00,09:42:00,CNR3312676603,Success,CID177336,Prime Sedan,Banashankari,BTM Layout,196,105,null,null,No,null,359,UPI,44,3.3,3.2,#NAME?,
2024-07-29 14:49:00,14:49:00,CNR1743078267,Canceled by Driver,CID775169,Prime Plus,Richmond Town,BTM Layout,null,null,null,Customer related issue,null,null,689,null,0,null,null,#NAME?,
2024-07-10 23:45:00,23:45:00,CNR2333696024,Canceled by Driver,CID408944,Mini,Yeshwanthpur,MG Road,null,null,null,Customer related issue,null,null,384,null,0,null,null,#NAME?,
2024-07-06 16:38:00,16:38:00,CNR2305424266,Success,CID338929,eBike,JP Nagar,Hosur Road,196,65,null,null,No,null,377,Cash,5,4.9,4.7,#NAME?,
2024-07-13 20:00:00,20:00:00,CNR9866057793,Driver Not Found,CID770397,Auto,Hosur Road,Sarjapur Road,null,null,null,null,null,null,135,null,0,null,null,#NAME?,
2024-07-02 12:58:00,12:58:00,CNR3079784546,Success,CID965363,Bike,MG Road,Jayanagar,210,65,null,null,No,null,270,UPI,1,4.3,3.1,#NAME?,
2024-07-22 3:26:00,03:26:00,CNR4143955974,Success,CID799089,Prime Sedan,Chamarajpet,Varthur,126,110,null,null,No,null,271,UPI,46,3.7,3.3,#NAME?,
2024-07-02 5:30:00,05:30:00,CNR9638497991,Canceled by Customer,CID108615,Bike,Indiranagar,RT Nagar,null,null,Change of plans,null,null,null,258,null,0,null,null,#NAME?,
2024-07-06 19:05:00,19:05:00,CNR8476258510,Canceled by Driver,CID323062,Prime Plus,KR Puram,Varthur,null,null,null,Customer related issue,null,null,483,null,0,null,null,#NAME?,
2024-07-27 13:22:00,13:22:00,CNR4091984201,Success,CID908557,Mini,Yelahanka,Peenya,49,105,null,null,No,null,385,Cash,40,4.1,4.7,#NAME?,
2024-07-22 15:53:00,15:53:00,CNR2709421241,Success,CID106142,Bike,Sarjapur Road,BTM Layout,168,25,null,null,No,null,210,Cash,34,3.6,3.2,#NAME?,
2024-07-28 2:12:00,02:12:00,CNR5731900227,Success,CID666760,Prime SUV,Basavanagudi,Bellandur,105,130,null,null,No,null,823,Cash,18,4.4,3.2,#NAME?,
2024-07-21 19:06:00,19:06:00,CNR7332070168,Canceled by Driver,CID716096,Bike,Shivajinagar,BTM Layout,null,null,null,Customer related issue,null,null,397,null,0,null,null,#NAME?,
2024-07-02 7:13:00,07:13:00,CNR3415403058,Success,CID974511,eBike,MG Road,Marathahalli,98,30,null,null,No,null,309,UPI,6,3.1,3.4,#NAME?,
2024-07-17 2:18:00,02:18:00,CNR1831838366,Canceled by Driver,CID211974,eBike,Langford Town,Kammanahalli,null,null,null,Personal & Car related issue,null,null,139,null,0,null,null,#NAME?,
2024-07-25 2:05:00,02:05:00,CNR2343231508,Success,CID294997,Prime Plus,Langford Town,Tumkur Road,301,125,null,null,No,null,273,Cash,40,3.9,3.7,#NAME?,
2024-07-23 21:57:00,21:57:00,CNR3635856486,Canceled by Customer,CID495780,Prime SUV,Marathahalli,Marathahalli,null,null,Driver asked to cancel,null,null,null,347,null,0,null,null,#NAME?,
2024-07-02 7:42:00,07:42:00,CNR8361090905,Success,CID180545,eBike,Kadugodi,Devanahalli,42,40,null,null,Yes,Customer Demand,378,Cash,25,3.1,4.6,#NAME?,
2024-07-15 22:58:00,22:58:00,CNR6897043712,Success,CID757136,Mini,Kengeri,KR Puram,308,70,null,null,No,null,357,UPI,19,3.3,3.4,#NAME?,
2024-07-25 22:24:00,22:24:00,CNR8802166818,Success,CID519611,Auto,Hebbal,Yeshwanthpur,266,145,null,null,No,null,273,UPI,15,3.6,4.5,#NAME?,
2024-07-08 8:09:00,08:09:00,CNR5847263118,Success,CID114015,Mini,Vijayanagar,HSR Layout,308,70,null,null,No,null,456,UPI,23,3.5,3.3,#NAME?,
2024-07-16 19:57:00,19:57:00,CNR8933835533,Success,CID198211,Prime Plus,BTM Layout,Kadugodi,147,145,null,null,No,null,483,Cash,45,4.9,4.3,#NAME?,
2024-07-17 17:52:00,17:52:00,CNR8665550640,Canceled by Driver,CID586833,Prime SUV,Indiranagar,Whitefield,null,null,null,Customer related issue,null,null,416,null,0,null,null,#NAME?,
2024-07-11 4:19:00,04:19:00,CNR5918771819,Driver Not Found,CID337854,Prime Sedan,Magadi Road,Hebbal,null,null,null,null,null,null,989,null,0,null,null,#NAME?,
2024-07-27 22:31:00,22:31:00,CNR7734722652,Success,CID630741,Mini,Jayanagar,Marathahalli,49,125,null,null,No,null,154,UPI,6,3.8,5,#NAME?,
2024-07-23 23:12:00,23:12:00,CNR9149324875,Canceled by Driver,CID581116,Auto,HSR Layout,Mysore Road,null,null,null,Customer was coughing/sick,null,null,319,null,0,null,null,#NAME?,
2024-07-03 5:29:00,05:29:00,CNR1487072103,Canceled by Driver,CID978919,eBike,Kengeri,Ulsoor,null,null,null,Personal & Car related issue,null,null,2808,null,0,null,null,#NAME?,
2024-07-13 11:14:00,11:14:00,CNR1095866755,Success,CID877756,Prime SUV,Langford Town,Padmanabhanagar,182,65,null,null,No,null,2543,UPI,27,3.6,4.6,#NAME?,
2024-07-26 21:20:00,21:20:00,CNR1144411318,Success,CID990859,Auto,Malleshwaram,Mysore Road,105,65,null,null,No,null,937,Cash,13,3.3,3.4,#NAME?,
2024-07-13 10:45:00,10:45:00,CNR8375369053,Canceled by Customer,CID684142,Prime SUV,Banashankari,Ramamurthy Nagar,null,null,Change of plans,null,null,null,259,null,0,null,null,#NAME?,
2024-07-30 16:54:00,16:54:00,CNR2839042831,Success,CID106364,Auto,Magadi Road,Whitefield,161,110,null,null,No,null,356,UPI,8,4.8,3.7,#NAME?,
2024-07-20 4:18:00,04:18:00,CNR2887056741,Canceled by Customer,CID437483,Bike,Banashankari,Marathahalli,null,null,Driver is not moving towards pickup location,null,null,null,469,null,0,null,null,#NAME?,
2024-07-20 12:41:00,12:41:00,CNR4446865705,Canceled by Customer,CID165478,Mini,Indiranagar,Ulsoor,null,null,Driver is not moving towards pickup location,null,null,null,408,null,0,null,null,#NAME?,
2024-07-30 20:34:00,20:34:00,CNR3653855197,Driver Not Found,CID680534,Auto,Whitefield,KR Puram,null,null,null,null,null,null,363,null,0,null,null,#NAME?,
2024-07-18 3:51:00,03:51:00,CNR5603783529,Success,CID226296,Prime Plus,Vijayanagar,Cox Town,168,50,null,null,No,null,477,UPI,1,3.4,4.9,#NAME?,
2024-07-30 12:49:00,12:49:00,CNR8184136796,Success,CID975709,Bike,Ulsoor,Bellandur,119,45,null,null,No,null,345,UPI,23,3.2,4.2,#NAME?,
2024-07-13 16:23:00,16:23:00,CNR8484510132,Canceled by Customer,CID744140,Prime Plus,Vijayanagar,Whitefield,null,null,Driver asked to cancel,null,null,null,344,null,0,null,null,#NAME?,
2024-07-28 11:47:00,11:47:00,CNR8491261674,Success,CID631128,Prime Sedan,Magadi Road,Majestic,210,70,null,null,Yes,Customer Demand,2409,Cash,3,3.4,3.8,#NAME?,
2024-07-18 23:43:00,23:43:00,CNR5148349288,Canceled by Driver,CID485845,Prime Plus,Devanahalli,HSR Layout,null,null,null,Personal & Car related issue,null,null,550,null,0,null,null,#NAME?,
2024-07-02 10:13:00,10:13:00,CNR5336362919,Success,CID379132,Bike,Richmond Town,JP Nagar,126,100,null,null,No,null,409,UPI,23,3.8,5,#NAME?,
2024-07-19 0:33:00,00:33:00,CNR4419813372,Canceled by Driver,CID801127,Prime Plus,Koramangala,Hulimavu,null,null,null,Customer related issue,null,null,808,null,0,null,null,#NAME?,
2024-07-17 17:55:00,17:55:00,CNR8884247391,Success,CID982594,Bike,Electronic City,Richmond Town,35,110,null,null,No,null,345,UPI,22,4.1,4.9,#NAME?,
2024-07-15 21:57:00,21:57:00,CNR4186221828,Canceled by Driver,CID643145,Prime Plus,Bellandur,BTM Layout,null,null,null,More than permitted people in there,null,null,308,null,0,null,null,#NAME?,
2024-07-29 12:46:00,12:46:00,CNR7101461247,Canceled by Driver,CID385958,Prime SUV,Rajajinagar,Peenya,null,null,null,Customer was coughing/sick,null,null,641,null,0,null,null,#NAME?,
2024-07-25 23:01:00,23:01:00,CNR4161463851,Success,CID790977,eBike,RT Nagar,Magadi Road,161,145,null,null,No,null,469,Cash,30,4.1,3,#NAME?,
2024-07-18 1:33:00,01:33:00,CNR4325940833,Canceled by Customer,CID291773,Prime SUV,Langford Town,Hulimavu,null,null,Change of plans,null,null,null,196,null,0,null,null,#NAME?,
2024-07-08 0:35:00,00:35:00,CNR6272229911,Canceled by Driver,CID945771,Auto,Hosur Road,Devanahalli,null,null,null,Customer related issue,null,null,2706,null,0,null,null,#NAME?,
2024-07-10 14:41:00,14:41:00,CNR7559671276,Success,CID671609,Bike,Banashankari,Electronic City,105,125,null,null,No,null,451,Cash,48,4.2,4.2,#NAME?,
2024-07-05 10:39:00,10:39:00,CNR7338939773,Canceled by Driver,CID339951,Prime Sedan,Bellandur,Padmanabhanagar,null,null,null,Personal & Car related issue,null,null,747,null,0,null,null,#NAME?,
2024-07-20 21:09:00,21:09:00,CNR3663919732,Success,CID948705,Auto,Bellandur,Varthur,133,30,null,null,No,null,222,UPI,6,4.2,4.4,#NAME?,
2024-07-19 16:27:00,16:27:00,CNR2255609205,Success,CID937327,Prime Plus,KR Puram,Rajarajeshwari Nagar,161,120,null,null,No,null,272,Cash,26,5,3.8,#NAME?,
2024-07-22 2:42:00,02:42:00,CNR4027328503,Success,CID301277,Prime SUV,Indiranagar,Rajarajeshwari Nagar,77,80,null,null,No,null,173,Cash,16,3.7,3.5,#NAME?,
2024-07-04 23:03:00,23:03:00,CNR7638033274,Canceled by Driver,CID789812,Auto,Marathahalli,Vijayanagar,null,null,null,Customer related issue,null,null,388,null,0,null,null,#NAME?,
2024-07-15 8:55:00,08:55:00,CNR5095447195,Canceled by Customer,CID588118,Prime SUV,Nagarbhavi,HSR Layout,null,null,Driver is not moving towards pickup location,null,null,null,468,null,0,null,null,#NAME?,
2024-07-28 17:00:00,17:00:00,CNR7319005914,Canceled by Driver,CID871872,Bike,Peenya,Rajajinagar,null,null,null,Personal & Car related issue,null,null,490,null,0,null,null,#NAME?,
2024-07-09 1:43:00,01:43:00,CNR3940936687,Canceled by Driver,CID719228,eBike,Rajarajeshwari Nagar,Magadi Road,null,null,null,More than permitted people in there,null,null,429,null,0,null,null,#NAME?,
2024-07-22 5:26:00,05:26:00,CNR8321851290,Driver Not Found,CID327308,eBike,Tumkur Road,Devanahalli,null,null,null,null,null,null,292,null,0,null,null,#NAME?,
2024-07-30 6:36:00,06:36:00,CNR4833465451,Canceled by Customer,CID704028,eBike,Shivajinagar,Hennur,null,null,Driver is not moving towards pickup location,null,null,null,172,null,0,null,null,#NAME?,
2024-07-02 8:49:00,08:49:00,CNR1785159977,Success,CID973989,Mini,Ramamurthy Nagar,Hosur Road,42,145,null,null,No,null,796,Cash,11,4.7,4.6,#NAME?,
2024-07-01 2:28:00,02:28:00,CNR5017237231,Canceled by Driver,CID870231,Prime Plus,Varthur,Richmond Town,null,null,null,More than permitted people in there,null,null,1955,null,0,null,null,#NAME?,
2024-07-01 12:38:00,12:38:00,CNR3027848484,Success,CID277325,Bike,Shantinagar,Whitefield,301,125,null,null,No,null,721,Cash,3,3.8,4.9,#NAME?,
2024-07-15 13:33:00,13:33:00,CNR3467363736,Canceled by Customer,CID383256,Auto,Mysore Road,Sahakar Nagar,null,null,Driver is not moving towards pickup location,null,null,null,181,null,0,null,null,#NAME?,
